Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
2016-10-27,109.950680658,64.4394073554,134.940420599,78.3250684118,28.0611916873,90.7086563324,90.4351096988,25.7010496027,171.213590163,115.406729428,138.300678547,32.5755662411,108.342952336,65.1646916725,38.4091570599,105.094421551,155.673467357,56.8550837315,57.1650534874,50.33220855,29.6274995637,80.4217036087,101.971977021,136.918777026,94.5129219205,80.5055421296,43.270082856,65.6783360134,78.8257813445
2016-10-28,109.220749515,63.9772690687,134.657941176,79.1459672134,28.2551630584,94.2491263053,90.2715916319,26.2306905132,170.626021725,116.652736976,137.633299987,32.5100595006,107.996479628,65.0517382852,38.5094658747,105.113175017,155.682858855,54.582364607,56.9462853959,50.4583058156,29.1258023728,80.6632102261,102.359021185,135.385024345,96.1846304426,80.8003622302,42.9759104757,65.8288233937,76.8850637642
2016-10-31,109.047871086,63.9483854258,134.11181429,78.7496712402,28.338293646,95.0933922219,89.1558212931,26.1229669382,171.685571368,115.17074315,138.607311939,32.6317148759,108.614512027,65.1929300193,38.6644885883,105.55388146,155.241458459,54.4710477519,56.9938436766,48.673544518,28.9251234965,80.6260553619,102.123018646,136.330356186,96.5246389555,81.0853549941,42.8778530155,65.8570397775,75.5610227982
2016-11-01,107.07897787,63.7847114492,134.092982329,77.5985257943,28.1535590069,96.6639083894,88.8672599986,25.9254737173,171.512190518,113.169579512,137.795635312,32.3041811734,108.005843755,64.9199593334,38.4091570599,105.253826009,154.255351191,55.0090792181,56.8797038028,48.130356297,28.3413304016,80.6724989422,100.291638944,134.497569964,96.3451900181,80.2107220291,42.4856231751,65.1798465664,75.8602923316
2016-11-02,107.175021442,63.0144809714,132.529929519,76.5323009141,28.0704284193,95.6743924226,88.4055619274,25.5753720986,170.086614633,113.547157557,137.038070461,32.3790460196,107.556365647,64.6469886475,38.3453241778,105.385100269,155.645292863,54.582364607,56.5277725251,48.2273541936,27.9399726489,80.5703230655,99.7063526473,134.063489017,95.9012900151,79.1886790138,41.843792527,65.3209284854,75.6789168569
2016-11-03,106.032102941,62.8989463997,131.842562922,76.6832708086,28.0057712956,95.6743924226,89.8098935607,25.3868558423,169.730220662,113.443323595,137.416852887,31.9953636824,107.71555581,64.3646051793,38.3270862115,104.756859169,156.67835762,54.2020320188,56.3185160897,48.2370539833,27.264961883,80.4402810408,99.8007536629,132.95417104,95.4385006502,79.2574703706,41.7813923251,65.4902267881,75.8693611054
2016-11-04,105.076336922,63.0722482572,131.390595844,77.6645751232,27.8856937801,95.1206266063,88.9249722575,25.5304872756,169.450884847,114.132403527,137.470964662,31.6936095893,107.790468828,63.7810126784,38.0170407842,104.119241337,156.349655198,54.5638117978,55.842933282,48.4601491455,27.3653013212,79.0283962003,98.8095429994,132.838416121,95.7029517159,78.9724776067,41.9685929308,65.0481701087,75.7877421417
2016-11-07,106.59204667,64.5068025222,134.676773137,79.023304174,28.5784486769,96.9997991304,90.8294768013,26.3114831944,174.806426683,116.813207646,140.438093663,32.7120296535,109.241908553,65.7765225202,38.7192024873,105.78829978,159.411283477,55.7048095624,57.4694264843,49.3816291632,27.7119284712,80.4031261765,99.4609100068,136.909130782,97.3274368333,81.0853549941,42.3073368839,65.6313087071,77.4926716048
2016-11-08,107.219569814,64.5741976891,134.921588638,79.9008166861,28.6338690687,97.3992367684,90.7813832522,26.4102298048,175.23024654,117.285180202,141.204677144,32.7591787305,109.607109516,65.9177142543,39.1021997799,106.997898315,160.622786692,56.1315241735,57.5169847651,49.5465255875,27.6389543344,81.2391106215,101.962536919,137.84481638,97.6296666226,81.4489664515,42.4767088605,65.6407141684,78.0458668029
2016-11-09,107.045794174,66.1820538116,137.663665931,86.0528398886,28.9663914192,97.7169712532,91.0314697074,26.5987460611,185.546407163,118.95596305,140.877077197,32.7686085459,112.659815001,68.948630146,38.5459418073,107.813674071,160.021730833,59.535964658,57.2316350805,49.5853247461,29.5921071073,79.817937065,100.952446053,136.880192053,98.9897006744,81.8027505722,42.6639094662,66.8728295941,78.9058259495
2016-11-10,104.062645689,67.501073505,140.13058668,88.1758540306,28.6338690687,97.8531431752,91.3392684216,27.2989492986,193.483397222,121.797237838,145.8001764,32.5328631607,111.938777202,72.1489761186,37.3331170473,107.372967628,163.675023473,60.259524216,55.8334216258,48.8772401009,30.8542860219,77.0591883966,103.48239327,140.960552957,102.389785804,80.4564054462,41.6209346631,67.1455879708,79.6377060742
2016-11-11,104.680514631,67.876560863,140.918103688,87.7606868206,28.9663914192,96.8091584396,93.9555574918,27.5682582361,196.440503955,122.57127283,146.755676246,32.6365911302,110.936815586,72.1866272477,37.4151878958,107.101042376,164.426343297,59.3226073525,56.1377946227,49.245832108,30.0251173919,77.635088792,104.105439973,141.240294012,102.814796445,80.4662327829,41.6209346631,66.9951005905,78.375212859
2016-11-14,102.054571628,69.7251140099,142.312862727,88.8552185561,28.9756281511,96.7637677989,94.1864065274,27.3887189444,201.487813167,120.513472486,143.971076696,32.5140035299,109.185723789,74.8410318486,37.54285366,110.514173126,162.388388276,58.9329983597,55.2817455688,48.702643887,29.8316447116,77.0963432608,105.899059269,146.892992571,101.870328354,77.0266649429,41.1663046207,66.2990964569,78.0184212982
2016-11-15,103.406159938,69.7732534147,140.529089262,89.1099802531,29.2804403057,98.9152841671,93.9747949114,27.6041660944,203.423899334,117.426771968,144.389676629,32.9194855925,108.923528226,74.6998401145,37.7890662052,110.945502836,163.637457482,59.0443152148,56.3660743704,48.6250455697,29.6934499399,77.6722436562,105.587535917,146.844761354,101.700324097,77.2133843399,42.2271080529,67.1738043546,79.4272905384
2016-11-16,106.186570176,69.0126508178,138.944567089,88.0814978465,29.1603627903,99.3419561895,95.3406517054,27.5951891299,198.675190476,118.304640923,144.953876537,32.8534768846,108.960984735,72.8549347891,37.6249245084,111.780032058,162.58560973,58.0981219466,57.1128985255,49.158534001,29.4446993509,77.2728288658,105.11553084,146.140585595,101.643656012,78.8594632348,42.7263096681,67.1455879708,78.4484008715
2016-11-17,106.147953368,69.1089296276,137.891381693,87.5436675972,27.7563795327,99.1310780176,95.5811194508,27.6400739528,201.921265294,121.702843327,145.417976462,33.023213562,109.157631408,73.43852729,37.4972587442,112.005073646,163.303969496,58.1630567787,58.0607907223,50.0412148602,29.232800701,77.1613642732,104.955049113,145.436409836,101.396579062,79.8343741814,42.6460808371,65.0763864925,77.9726787904
2016-11-18,106.254149592,68.3579549116,138.859173679,87.1285003872,27.8764570481,100.121288564,94.4942052415,27.5323503778,202.614788697,121.13647626,145.954876375,32.9572048541,108.77370219,73.1467310395,37.3057600979,112.520793952,163.483559438,57.3931151978,57.7831253313,49.5659251668,29.0024760815,76.1674716552,105.559215613,144.163105724,101.20651987,79.5881845484,42.8511100719,64.4650315103,78.0184212982
2016-11-21,107.866401362,68.8778604842,139.494880179,87.6568950181,27.7563795327,101.019812948,93.9074639427,27.7118896694,203.31794437,121.032642297,148.120676025,32.9854943004,108.434255824,73.4667656368,37.71611434,112.05195731,162.122456723,57.7920005951,58.2714334327,49.7405213807,29.0853929445,76.7619494828,105.578095816,145.089145078,101.539123456,80.4449244711,43.0650536212,65.2456847952,79.1253899869
2016-11-22,107.933980778,69.0511623417,141.866919361,88.3362595436,27.6085918214,101.42323206,93.9844136212,27.9901755715,203.346841178,123.637930807,148.029676039,33.4569850708,106.303286971,73.9185791859,37.7252333231,112.230115234,162.491088708,57.2354163197,58.5203748178,50.1576123361,28.8642813099,76.8734140754,106.106741503,146.873700084,101.624650092,78.711749455,44.1169427389,65.9510943901,79.2992115165
2016-11-23,107.383691251,70.1679965346,142.075658809,90.7517778562,27.4423306461,101.771639474,94.5134426612,28.1338070049,204.502713517,123.855038183,147.401776141,33.1929502393,106.614446139,74.2292010009,37.4972587442,112.652068211,162.812460182,57.1797578922,57.8309986746,49.7987201186,28.9471981729,76.799104347,106.739228307,148.108419223,102.736496367,78.3572363835,44.776602016,66.6188821399,79.5187755539
2016-11-25,107.924326575,70.1487407727,142.360303511,90.4026599751,27.7933264605,101.771639474,95.0520904109,28.2235766507,203.606912454,124.194858424,148.45737597,33.4192658092,107.613927106,74.2009626541,37.8711370536,113.139658318,163.984520854,57.7085129538,57.9554693671,49.9733163325,29.1959487619,77.5236241993,107.097952167,147.404243464,103.373194661,78.9087011614,45.1688318565,66.9951005905,79.7017455851
2016-11-28,107.711934127,69.4459054616,142.104123279,89.5440186999,27.6363020173,101.313208666,95.1963710582,28.0530143236,202.614788697,123.316989469,149.713175767,33.485274517,106.671020534,73.7209107582,38.0717546831,114.227359327,163.048762737,57.3281803656,58.0320667164,49.4786270598,29.0577539902,77.1613642732,107.437795823,146.729006435,103.059596994,77.8747047029,45.5699760115,66.9574787455,79.1070929838
2016-11-29,107.605737902,68.8297210793,143.878408587,88.7325555167,27.5531714296,100.24964919,95.8696807453,27.8734750319,204.589403942,123.005487582,148.812275913,33.2966782088,106.058131262,74.2856776945,37.8437801042,114.03982467,163.303969496,57.6899601446,58.4916508118,49.1100350527,29.4078474118,76.9941673842,107.333954706,152.015147749,103.430212419,77.9436378001,45.4273469786,67.1267770482,78.5856283949
2016-11-30,106.698242894,69.3592545329,142.85368766,90.1667695149,27.5439346977,102.28508198,95.3406517054,27.613143059,211.874429235,122.796714189,147.620176106,32.7214594689,104.945501506,75.4622754786,37.1080565541,112.707407096,162.330402971,56.7623196856,57.6969533134,48.5668468317,29.6105330769,76.5947525938,107.003551151,153.322213712,102.365880942,76.1415296867,44.4824296357,66.2426636893,79.8664186132
2016-12-01,105.703860066,69.8310207006,144.590020341,90.8083915667,27.2021756152,103.871252577,95.1675149287,28.1786918278,218.966217782,122.863142087,145.436176459,31.8350568205,105.020934032,76.9871462067,36.9425187554,111.951425494,163.171640065,56.3634342883,56.682038436,49.3040308459,28.984050112,76.0374296304,108.948212072,155.859506537,102.137809911,74.2803360614,44.455686692,66.4683947597,79.8115276038
2016-12-02,106.099682357,69.1859526753,144.457186147,89.7704735417,27.0174409761,103.605362708,94.7442916968,28.1338070049,215.806796999,123.242730075,145.61817643,32.2122494368,105.567819844,76.8083033435,37.1172530985,111.734080784,162.982598022,56.7066612581,56.7299117793,49.1190798911,29.1406708532,76.5390202974,109.174774509,155.656135738,102.841028923,74.5659160357,44.4022008047,66.6659094463,79.6285575727
2016-12-05,105.337000381,69.3496266519,144.371792736,89.1194158715,27.2760694709,103.834578112,96.14862333,27.9273368195,220.821290536,123.06242578,145.454376456,32.4291351912,105.548961713,78.3708252008,37.3563632523,112.726306636,162.216977745,55.8903376542,57.6586546388,50.4721421394,29.1038189141,77.0870545447,109.382456743,152.653995373,102.080792154,76.1316821014,44.3487149173,65.7817960874,80.0310916413
2016-12-06,106.147953368,69.6192073192,144.44769799,89.845958489,27.0913348318,103.38531592,96.8219330172,27.981198607,223.55559048,122.170394008,145.918476381,32.7403190997,105.662110501,78.7755748385,37.3103805304,112.688507556,162.387115584,55.918166868,57.4001385852,49.2261567597,29.0761799598,77.0127448163,110.288706493,152.353781337,102.090295113,75.934730395,44.8924881052,66.1768254605,80.1042796537
2016-12-07,107.190607207,71.5255277519,146.250447768,91.8368739732,27.6640122131,104.925643436,98.1012214229,28.367208084,227.594238454,125.700562298,149.958875727,33.4758447016,104.756920192,79.1332605648,37.9725317254,113.321642148,166.404259014,55.714085967,58.7597415341,50.7154986589,28.735299523,78.1924117553,112.016245078,154.368120678,104.228461026,78.1011991652,45.80174819,66.8728295941,80.5708532333
2016-12-08,108.242915249,72.1224563723,147.436467359,90.8366984219,27.6640122131,105.594952417,100.188481453,28.304369332,233.285060599,125.766990196,150.477575643,33.6644410098,104.653200469,80.1216027034,37.6874388498,113.822479959,166.243573276,55.7697443945,58.4150534626,50.1801143161,28.5049749035,77.5607790636,112.386499638,154.290646088,103.040591075,78.0716564093,45.5788903261,66.6265557174,80.7995657723
2016-12-09,110.009634254,71.9876660386,148.480164599,90.1384626597,27.7656162647,106.181743851,101.622791306,28.5287934465,233.671534089,126.583104371,151.533175472,33.7210199022,105.850691816,80.4698756475,38.6254863761,114.587911332,168.710571947,56.799425304,59.3342216534,50.3455967493,29.2051617467,78.3688973604,113.155489879,155.065391989,104.332993582,77.9337902148,45.8998056501,66.3802818407,81.4216638783
2016-12-12,109.38211111,70.8419482028,149.115871099,89.7138598313,27.8672203162,107.410338418,100.847488683,28.6006091632,229.149794252,127.712378636,150.604975623,33.9190460258,108.77370219,79.7545041948,38.5335209323,115.041500293,169.797563699,57.2539691289,59.5257150265,50.1703800553,29.8500706811,79.0748397806,114.788407428,154.455279592,104.903171159,77.3035447544,46.1404921431,67.8863413174,83.233067187
2016-12-13,111.206755329,71.0922731081,148.641463263,90.6008079617,28.2551630584,107.657891055,100.643971744,28.4928855882,230.483127794,129.572359778,153.143875212,34.7017207048,109.273442674,79.7827425416,38.4047693111,115.929778675,169.031943422,57.7548949768,60.3012631875,50.9101838745,30.2462290266,79.1212833609,115.282080175,155.472133586,104.827147482,77.9928757267,46.6753510165,68.0094782557,84.6968274365
2016-12-14,111.206755329,71.3137143705,146.56355694,88.4494869645,28.135085543,106.319273094,100.8377974,28.2774384382,231.816461336,129.040936595,153.344075179,34.4659753195,108.424826758,79.7545041948,37.8989593704,116.080974996,166.924124634,57.7642419415,60.0140231279,50.4137365748,30.2370160418,78.3688973604,114.275747267,154.813599571,103.838839682,77.9239426295,46.0246060539,67.5737629354,82.8671271247
2016-12-15,111.814970069,72.1513400152,145.899385969,89.1949008188,28.2921099862,107.318652256,101.167301015,28.0619912882,234.782645374,128.908080799,152.898175251,34.6922908894,109.273442674,80.9499275434,38.2116418792,115.627386034,166.375902707,58.2970189303,59.9182764413,49.9270235358,30.1725251484,78.6568475581,114.304228387,155.549608176,102.755502286,78.2883032863,46.1850637159,67.3274890588,83.150730673
2016-12-16,111.959783102,72.209107301,146.59202141,87.354955229,28.2551630584,108.263019722,100.702119441,28.5018625528,230.821292098,128.21533272,151.724275441,34.2396597497,109.264013608,79.9521726225,38.3863762223,116.458965797,167.72755332,58.3624476833,59.650185719,49.566855887,30.2554420114,78.6568475581,115.443473188,158.764803664,103.126117711,77.1558309746,46.5951221855,67.2327683369,83.4160372182
2016-12-19,112.60661465,71.7758526572,148.18603174,87.4776182684,28.4029507697,107.868769226,102.049207748,28.6544709507,230.985543331,128.528492811,151.678775449,34.7865890435,109.396020528,80.4133989539,38.3220004117,116.222721546,168.398652575,57.1473422703,60.9140419814,49.4987160615,30.2462290266,78.6847137063,115.585878788,156.440565962,105.311798422,76.9096413416,47.1656383171,67.8010926678,82.7207510997
2016-12-20,112.905894919,72.2668745869,148.385283031,89.015624069,28.2274528625,108.143827712,102.204268273,28.950710782,234.869601909,130.113272661,152.515975313,35.0883431365,109.056574162,81.4488050039,38.3128038673,116.544013727,168.861805582,56.5491365285,60.8374446322,50.4137365748,30.2646549961,78.5546716815,116.240944549,156.488987581,105.150248109,77.1656785599,47.3528389228,68.0284224001,82.7298996013
2016-12-21,113.012091143,72.5171994922,149.419492114,88.5249719117,28.0981386151,108.107153247,102.301181101,28.842987207,233.275398762,129.84756107,152.270275353,34.8714573821,108.726556862,81.6558862139,38.2300349679,116.402267176,168.653859334,55.5490113039,60.8374446322,50.9101838745,29.8500706811,78.2852989159,116.364362736,156.237195163,104.998200755,76.9490316829,47.2191242044,67.4790422136,82.5926720779
